Date,Species,Abundance,Panel,DominantSpecies,HealthyAverage,HealthyMax
2/8/15,Lachnospiraceae_bacterium_8_1_57FAA,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Lactobacillus_acidophilus,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Lactobacillus_casei_paracasei,0.042,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Lactobacillus_helveticus,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Lactococcus_lactis,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Lactococcus_phage_P680,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Leuconostoc_unclassified,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Marvinbryantia_formatexigens,0.003,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Methanobrevibacter_smithii,0.545,Xin Fang MetaphlAN 2 Metagenomics,,0.111332352941176,1.295
2/8/15,Methanobrevibacter_unclassified,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Methanosphaera_stadtmanae,0.237,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Morganella_morganii,2.778,Xin Fang MetaphlAN 2 Metagenomics,,0.000108823529411765,0.0004
2/8/15,Odoribacter_splanchnicus,1.16,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Oscillibacter_sp_KLE_1745,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Oscillibacter_unclassified,0.554,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Oxalobacter_formigenes,0.061,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Pantoea_unclassified,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Parabacteroides_distasonis,0.001,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Parabacteroides_goldsteinii,0.078,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Parabacteroides_merdae,3.342,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Parabacteroides_unclassified,0.509,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Parasutterella_excrementihominis,0.018,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Parvimonas_micra,0.02,Xin Fang MetaphlAN 2 Metagenomics,,0.0172323529411765,0.0718
2/8/15,Parvimonas_unclassified,0.04,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Pediococcus_acidilactici,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Peptoniphilus_harei,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Peptoniphilus_lacrimalis,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Peptostreptococcaceae_noname_unclassified,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Peptostreptococcus_stomatis,0.001,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Porphyromonas_asaccharolytica,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Prevotella_timonensis,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Providencia_unclassified,0.737,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Pseudoflavonifractor_capillosus,0.003,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Pseudomonas_aeruginosa,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Pseudomonas_phage_F116,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Pseudomonas_unclassified,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Roseburia_hominis,0.003,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Roseburia_intestinalis,0.056,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Roseburia_inulinivorans,0.893,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Roseburia_unclassified,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Rothia_mucilaginosa,0.009,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Ruminococcaceae_bacterium_D16,0.01,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Ruminococcus_bromii,0.537,Xin Fang MetaphlAN 2 Metagenomics,,1.85948235294118,9.6994
2/8/15,Ruminococcus_callidus,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Ruminococcus_lactaris,0.299,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Ruminococcus_obeum,0.461,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Ruminococcus_sp_5_1_39BFAA,0.206,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Ruminococcus_torques,0.673,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Shigella_sonnei,0.013,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Solobacterium_moorei,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Streptococcus_anginosus,0.005,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Streptococcus_australis,0.053,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Streptococcus_constellatus,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Streptococcus_parasanguinis,0.073,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Streptococcus_salivarius,0.044,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Streptococcus_thermophilus,0.272,Xin Fang MetaphlAN 2 Metagenomics,,0.0225911764705882,0.1446
2/8/15,Streptococcus_vestibularis,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Subdoligranulum_sp_4_3_54A2FAA,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Subdoligranulum_unclassified,7.568,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Sum of Metagenomics Relative Abundances,99.982,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Sutterella_wadsworthensis,0.466,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,T5likevirus_unclassified,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Torque_teno_virus,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Veillonella_atypica,0.038,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Veillonella_parvula,0.158,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,Veillonella_unclassified,0.095,Xin Fang MetaphlAN 2 Metagenomics,,,
2/8/15,p__Actinobacteria;f__Bifidobacteriaceae;g__Bifidobacterium,0.06,16S,,,
2/8/15,p__Actinobacteria;f__Coriobacteriaceae;g__,0.12,16S,,,
2/8/15,p__Bacteroidetes;f__Bacteroidaceae;g__Bacteroides,11.6,16S,Bacteroides_uniformis,,
2/8/15,p__Bacteroidetes;f__Porphyromonadaceae;g__Parabacteroides,2.89,16S,,,
2/8/15,p__Bacteroidetes;f__Prevotellaceae;g__Prevotella,2.22,16S,,,
2/8/15,p__Bacteroidetes;f__Rikenellaceae;g__,5.95,16S,Alistipes_putredinis,,
2/8/15,p__Bacteroidetes;f__S24-7;g__,3.51,16S,,,
2/8/15,p__Bacteroidetes;f__[Barnesiellaceae];g__,0.8,16S,,,
2/8/15,p__Bacteroidetes;f__[Paraprevotellaceae];g__[Prevotella],3.71,16S,,,
2/8/15,p__Cyanobacteria;f__;g__,0.3,16S,,,
2/8/15,p__Euryarchaeota;f__Methanobacteriaceae;g__Methanobrevibacter,0.2,16S,Methanobrevibacter_smithii,,
2/8/15,p__Firmicutes;f__;g__,5.4,16S,Clostridium_sp_L2_50,,
2/8/15,p__Firmicutes;f__Christensenellaceae;g__,1.26,16S,,,
2/8/15,p__Firmicutes;f__Clostridiaceae;g__,0.11,16S,,,
2/8/15,p__Firmicutes;f__Clostridiaceae;g__Clostridium,0.04,16S,,,
2/8/15,p__Firmicutes;f__Erysipelotrichaceae;g__,0.44,16S,,,
2/8/15,p__Firmicutes;f__Erysipelotrichaceae;g__[Eubacterium],0.0,16S,,,
2/8/15,p__Firmicutes;f__Lachnospiraceae;g__,12.01,16S,,,
2/8/15,p__Firmicutes;f__Lachnospiraceae;g__Blautia,0.85,16S,,,
2/8/15,p__Firmicutes;f__Lachnospiraceae;g__Coprococcus,2.7,16S,,,
2/8/15,p__Firmicutes;f__Lachnospiraceae;g__Dorea,0.52,16S,,,
2/8/15,p__Firmicutes;f__Lachnospiraceae;g__Lachnobacterium,0.0,16S,,,
2/8/15,p__Firmicutes;f__Lachnospiraceae;g__Lachnospira,1.26,16S,,,
2/8/15,p__Firmicutes;f__Lachnospiraceae;g__Roseburia,0.0,16S,,,
2/8/15,p__Firmicutes;f__Lachnospiraceae;g__[Ruminococcus],0.32,16S,,,
2/8/15,p__Firmicutes;f__Ruminococcaceae;g__,15.04,16S,Subdoligranulum_unclassified,,
2/8/15,p__Firmicutes;f__Ruminococcaceae;g__Faecalibacterium,8.96,16S,Faecalibacterium_prausnitzii,,
2/8/15,p__Firmicutes;f__Ruminococcaceae;g__Oscillospira,0.83,16S,,,
2/8/15,p__Firmicutes;f__Ruminococcaceae;g__Ruminococcus,2.53,16S,,,
2/8/15,p__Firmicutes;f__Veillonellaceae;g__Dialister,2.45,16S,,,
2/8/15,p__Firmicutes;f__Veillonellaceae;g__Phascolarctobacterium,0.3,16S,,,
2/8/15,p__Firmicutes;f__Veillonellaceae;g__Veillonella,0.12,16S,,,
2/8/15,p__Firmicutes;f__[Tissierellaceae];g__Parvimonas,0.01,16S,,,
2/8/15,p__Fusobacteria;f__Fusobacteriaceae;g__Fusobacterium,0.04,16S,,,
2/8/15,p__Proteobacteria;cf__Enterobacteriaceae;g__Morganella,3.35,16S,Morganella_morganii,,
2/8/15,p__Proteobacteria;f__;g__,0.39,16S,,,
2/8/15,p__Proteobacteria;f__Alcaligenaceae;g__Sutterella,0.47,16S,,,
2/8/15,p__Proteobacteria;f__Burkholderiaceae;g__,0.0,16S,,,
2/8/15,p__Proteobacteria;f__Desulfovibrionaceae;g__Bilophila,0.61,16S,,,
2/8/15,p__Proteobacteria;f__Desulfovibrionaceae;g__Desulfovibrio,0.72,16S,,,
2/8/15,p__Proteobacteria;f__Enterobacteriaceae;__,0.0,16S,Klebsiella_pneumoniae,,
2/8/15,p__Proteobacteria;f__Enterobacteriaceae;g__,0.14,16S,Escherichia_coli,,
2/8/15,p__Proteobacteria;f__Enterobacteriaceae;g__Erwinia,0.0,16S,,,
2/8/15,p__Proteobacteria;f__Enterobacteriaceae;g__Providencia,0.49,16S,,,
2/8/15,p__Proteobacteria;f__Enterobacteriaceae;g__Serratia,0.0,16S,,,
2/8/15,p__Proteobacteria;f__Pasteurellaceae;g__Aggregatibacter,0.01,16S,,,
2/8/15,p__Proteobacteria;f__Pseudomonadaceae;g__Pseudomonas,0.01,16S,,,
2/8/15,p__Synergistetes;f__Synergistaceae;g__Synergistes,0.09,16S,,,
2/8/15,p__Tenericutes;f__;g__,0.15,16S,,,
2/8/15,p__Verrucomicrobia;f__Verrucomicrobiaceae;g__Akkermansia,5.51,16S,Akkermansia_muciniphila,,
2/23/15,Adlercreutzia_equolifaciens,0.089,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Aeromonas_unclassified,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Aggregatibacter_segnis,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Aggregatibacter_unclassified,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Akkermansia_muciniphila,1.058,Xin Fang MetaphlAN 2 Metagenomics,,0.984429411764706,8.439
2/23/15,Alistipes_finegoldii,0.029,Xin Fang MetaphlAN 2 Metagenomics,,1.15306764705882,10.7227
2/23/15,Alistipes_indistinctus,0.026,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Alistipes_onderdonkii,0.987,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Alistipes_putredinis,3.682,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Alistipes_senegalensis,0.069,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Alistipes_shahii,0.747,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Alistipes_sp_AP11,0.202,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Alistipes_sp_HGB5,0.338,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Alistipes_unclassified,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Anaerococcus_vaginalis,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Anaerostipes_hadrus,0.392,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Anaerotruncus_colihominis,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Anaerotruncus_unclassified,0.048,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Bacteroidales_bacterium_ph8,1.51,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Bacteroides_caccae,0.178,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Bacteroides_cellulosilyticus,7.976,Xin Fang MetaphlAN 2 Metagenomics,,1.48938235294118,18.1811
2/23/15,Bacteroides_dorei,0.016,Xin Fang MetaphlAN 2 Metagenomics,,2.11637352941176,9.7387
2/23/15,Bacteroides_faecis,0.001,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Bacteroides_fragilis,0.017,Xin Fang MetaphlAN 2 Metagenomics,,0.905426470588236,4.1907
2/23/15,Bacteroides_intestinalis,2.06,Xin Fang MetaphlAN 2 Metagenomics,,0.630638235294118,6.4841
2/23/15,Bacteroides_nordii,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Bacteroides_ovatus,2.092,Xin Fang MetaphlAN 2 Metagenomics,,4.23238823529412,41.7481
2/23/15,Bacteroides_pectinophilus,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Bacteroides_salyersiae,2.348,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Bacteroides_thetaiotaomicron,1.03,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Bacteroides_uniformis,1.131,Xin Fang MetaphlAN 2 Metagenomics,,1.7114,4.2107
2/23/15,Bacteroides_vulgatus,2.443,Xin Fang MetaphlAN 2 Metagenomics,,6.05498529411765,26.5957
2/23/15,Bacteroides_xylanisolvens,0.08,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Barnesiella_intestinihominis,1.539,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Bifidobacterium_animalis,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Bifidobacterium_breve,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Bifidobacterium_longum,0.101,Xin Fang MetaphlAN 2 Metagenomics,,0.108320588235294,1.2247
2/23/15,Bilophila_unclassified,0.373,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Bilophila_wadsworthia,0.054,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Blautia_hydrogenotrophica,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Burkholderia_cenocepacia,0.018,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Burkholderia_unclassified,0.056,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Burkholderiales_bacterium_1_1_47,0.078,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,C2likevirus_unclassified,0.002,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Campylobacter_showae,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Citrobacter_freundii,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Citrobacter_unclassified,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Clostridiaceae_bacterium_JC118,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Clostridiales_bacterium_1_7_47FAA,0.007,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Clostridium_asparagiforme,0.027,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Clostridium_bartlettii,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Clostridium_bolteae,0.002,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Clostridium_citroniae,0.007,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Clostridium_hathewayi,0.003,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Clostridium_innocuum,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Clostridium_leptum,0.019,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Clostridium_nexile,0.035,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Clostridium_scindens,0.029,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Clostridium_sp_L2_50,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Clostridium_symbiosum,0.001,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Collinsella_aerofaciens,0.38,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Coprobacillus_sp_29_1,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Coprobacter_fastidiosus,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Coprococcus_catus,0.321,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Coprococcus_comes,0.461,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Coprococcus_sp_ART55_1,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Desulfovibrio_desulfuricans,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Desulfovibrio_piger,0.252,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Dialister_invisus,0.0,Xin Fang MetaphlAN 2 Metagenomics,,2.16144117647059,27.0459
2/23/15,Dialister_succinatiphilus,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Dorea_formicigenerans,0.478,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Dorea_longicatena,1.66,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Eggerthella_lenta,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Eggerthella_unclassified,0.007,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Eikenella_corrodens,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Enterobacter_cloacae,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Enterobacteria_phage_HK97,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Enterobacteriaceae_bacterium_9_2_54FAA,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Enterococcus_faecium,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Erysipelotrichaceae_bacterium_21_3,0.008,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Erysipelotrichaceae_bacterium_2_2_44A,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Erysipelotrichaceae_bacterium_6_1_45,0.002,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Escherichia_coli,0.031,Xin Fang MetaphlAN 2 Metagenomics,,0.0551147058823529,0.6032
2/23/15,Escherichia_unclassified,0.01,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Eubacterium_eligens,2.409,Xin Fang MetaphlAN 2 Metagenomics,,0.939023529411765,4.6383
2/23/15,Eubacterium_hallii,1.243,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Eubacterium_infirmum,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Eubacterium_limosum,0.001,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Eubacterium_ramulus,0.29,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Eubacterium_rectale,14.284,Xin Fang MetaphlAN 2 Metagenomics,,3.05285588235294,21.8571
2/23/15,Eubacterium_siraeum,4.796,Xin Fang MetaphlAN 2 Metagenomics,,0.966767647058824,12.1935
2/23/15,Eubacterium_ventriosum,0.031,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Faecalibacterium_prausnitzii,11.798,Xin Fang MetaphlAN 2 Metagenomics,,2.95155,11.7871
2/23/15,Flavonifractor_plautii,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Fusobacterium_nucleatum,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Fusobacterium_periodonticum,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Fusobacterium_ulcerans,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Gemella_morbillorum,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Gordonibacter_pamelaeae,0.007,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Granulicatella_adiacens,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Haemophilus_parainfluenzae,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Hafnia_alvei,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Holdemania_filiformis,0.025,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Holdemania_unclassified,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Klebsiella_oxytoca,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Klebsiella_pneumoniae,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Klebsiella_unclassified,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Lachnospiraceae_bacterium_1_1_57FAA,0.17,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Lachnospiraceae_bacterium_3_1_46FAA,0.221,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Lachnospiraceae_bacterium_3_1_57FAA_CT1,0.006,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Lachnospiraceae_bacterium_5_1_57FAA,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Lachnospiraceae_bacterium_5_1_63FAA,0.666,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Lachnospiraceae_bacterium_7_1_58FAA,0.07,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Lachnospiraceae_bacterium_8_1_57FAA,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Lactobacillus_acidophilus,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Lactobacillus_casei_paracasei,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Lactobacillus_helveticus,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Lactococcus_lactis,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Lactococcus_phage_P680,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Leuconostoc_unclassified,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Marvinbryantia_formatexigens,0.008,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Methanobrevibacter_smithii,0.927,Xin Fang MetaphlAN 2 Metagenomics,,0.111332352941176,1.295
2/23/15,Methanobrevibacter_unclassified,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Methanosphaera_stadtmanae,0.336,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Morganella_morganii,6.552,Xin Fang MetaphlAN 2 Metagenomics,,0.000108823529411765,0.0004
2/23/15,Odoribacter_splanchnicus,0.908,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Oscillibacter_sp_KLE_1745,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Oscillibacter_unclassified,0.453,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Oxalobacter_formigenes,0.044,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Pantoea_unclassified,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Parabacteroides_distasonis,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Parabacteroides_goldsteinii,0.077,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Parabacteroides_merdae,2.308,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Parabacteroides_unclassified,1.177,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Parasutterella_excrementihominis,0.018,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Parvimonas_micra,0.004,Xin Fang MetaphlAN 2 Metagenomics,,0.0172323529411765,0.0718
2/23/15,Parvimonas_unclassified,0.02,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Pediococcus_acidilactici,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Peptoniphilus_harei,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Peptoniphilus_lacrimalis,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Peptostreptococcaceae_noname_unclassified,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Peptostreptococcus_stomatis,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Porphyromonas_asaccharolytica,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Prevotella_timonensis,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Providencia_unclassified,0.625,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Pseudoflavonifractor_capillosus,0.002,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Pseudomonas_aeruginosa,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Pseudomonas_phage_F116,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Pseudomonas_unclassified,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Roseburia_hominis,0.01,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Roseburia_intestinalis,0.038,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Roseburia_inulinivorans,0.822,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Roseburia_unclassified,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Rothia_mucilaginosa,0.001,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Ruminococcaceae_bacterium_D16,0.005,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Ruminococcus_bromii,1.335,Xin Fang MetaphlAN 2 Metagenomics,,1.85948235294118,9.6994
2/23/15,Ruminococcus_callidus,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Ruminococcus_lactaris,0.517,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Ruminococcus_obeum,1.561,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Ruminococcus_sp_5_1_39BFAA,0.37,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Ruminococcus_torques,1.453,Xin Fang MetaphlAN 2 Metagenomics,,,
2/23/15,Shigella_sonnei,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
